Accession	accession	version	submissionId	isRevocation	submitter	groupName	groupId	submittedAtTimestamp	submittedDate	releasedAtTimestamp	releasedDate	dataUseTerms	dataUseTermsRestrictedUntil	dataUseTermsUrl	versionStatus	versionComment	ampliconPcrPrimerScheme	ampliconSize	anatomicalMaterial	anatomicalPart	authorAffiliations	authors	bioprojectAccession	biosampleAccession	bodyProduct	breadthOfCoverage	cellLine	collectionDevice	collectionMethod	completeness	consensusSequenceSoftwareName	consensusSequenceSoftwareVersion	cultureId	dehostingMethod	depthOfCoverage	diagnosticMeasurementMethod	diagnosticMeasurementUnit	diagnosticMeasurementValue	diagnosticTargetGeneName	diagnosticTargetPresence	displayName	environmentalMaterial	environmentalSite	experimentalSpecimenRoleType	exposureDetails	exposureEvent	exposureSetting	foodProduct	foodProductProperties	frameShifts	geoLocAdmin1	geoLocAdmin2	geoLocCity	Country	geoLocLatitude	geoLocLongitude	geoLocSite	hostAge	hostAgeBin	hostDisease	hostGender	hostHealthOutcome	hostHealthState	Host	hostNameScientific	hostOriginCountry	hostRole	hostTaxonId	hostVaccinationStatus	insdcAccessionBase	insdcAccessionFull	insdcVersion	isLabHost	length	lineage	ncbiReleaseDate	ncbiSourceDb	ncbiSubmitterCountry	date	ncbiVirusName	ncbiVirusTaxId	passageMethod	passageNumber	presamplingActivity	previousInfectionDisease	previousInfectionOrganism	purposeOfSampling	purposeOfSequencing	qualityControlDetails	qualityControlDetermination	qualityControlIssues	qualityControlMethodName	qualityControlMethodVersion	rawSequenceDataProcessingMethod	referenceGenomeAccession	sampleCollectionDate	sampleReceivedDate	sampleType	sequencedByContactEmail	sequencedByContactName	sequencedByOrganization	sequencingAssayType	sequencingDate	sequencingInstrument	sequencingProtocol	signsAndSymptoms	specimenCollectorSampleId	specimenProcessing	specimenProcessingDetails	sraRunAccession	stopCodons	totalAmbiguousNucs	totalDeletedNucs	totalFrameShifts	totalInsertedNucs	totalSnps	totalStopCodons	totalUnknownNucs	travelHistory
PP_0000GDS.3	PP_0000GDS	3	JX503084.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221832	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Malboeuf, C. M.; Yang, X.; Charlebois, P.; Qu, J.; Berlin, A. M.; Casali, M.; Pesko, K. N.; Boutwell, C. L.; DeVincenzo, J. P.; Ebel, G. D.; Allen, T. M.; Zody, M. C.; Henn, M. R.; Levin, J. Z.								1.0											USA/PP_0000GDS.3													USA																JX503084	JX503084.1	1		11174	1A	2012-09-19	GenBank		2013-06-24	West Nile virus	11082																										WNV/USA/BID-G15493					0	0	0	145	24	0	0	
PP_0000JAW.3	PP_0000JAW	3	KC407666.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221832	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Instit. Nac. Investigaciones Agrarias, Biotechnology	Blazquez, A. B.								1.0											PP_0000JAW.3																													KC407666	KC407666.1	1	True	11029	1A	2013-04-01	GenBank		2013-04-01	West Nile virus	11082																															0	0	0	0	3	0	0	
PP_00026DY.3	PP_00026DY	3	LQ460608.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221960	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION							Hagen, C.; Yu, D.; Mason, P.; Shahinian, P.								1.0											PP_00026DY.3																													LQ460608	LQ460608.1	1		8839	1A	2016-10-06	GenBank		2016-10-06	West Nile virus	11082																															0	2190	0	0	14	0	0	
PP_00026GS.3	PP_00026GS	3	LQ564350.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221960	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION							Hagen, C. J.; Mason, P. W.; Shahinian, P.; Yu, D.								1.0											PP_00026GS.3																													LQ564350	LQ564350.1	1		8839	1A	2016-10-06	GenBank		2016-10-06	West Nile virus	11082																															0	2190	0	0	14	0	0	
PP_00029BZ.3	PP_00029BZ	3	LY683288.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221960	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION							Jones, F. R.; Balint, J.; Rice, A.; Latchman, Y.; Gabitzsch, E.								1.0											PP_00029BZ.3									env:200-201(nt:1564-1569),NS3:264(nt:5401-5403),NS4B:25-28(nt:6988-6999),NS4B:32-33(nt:7007-7014)																				LY683288	LY683288.1	1		11062	2	2019-12-04	GenBank		2019-12-04	West Nile virus	11082																															0	22	4	55	2253	0	0	
PP_00034PB.3	PP_00034PB	3	MT840690.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222021	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						University of Texas Medical Branch, Pathology	Kaiser, J. A.; Carpio, K. L.; Luo, H.; Widen, S. G.; Wood, T. G.; Shi, P.-Y.; Huang, C. Y. H.; Higgs, S.; Wang, T.; Barrett, A. D. T.								0.9923837											PP_00034PB.3																													MT840690	MT840690.1	1		10945	1A	2023-03-26	GenBank		2023-03-26	West Nile virus	11082																										TWN3212					0	0	0	0	15	0	0	
PP_00034Q9.3	PP_00034Q9	3	MT840691.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222021	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						University of Texas Medical Branch, Pathology	Kaiser, J. A.; Carpio, K. L.; Luo, H.; Widen, S. G.; Wood, T. G.; Shi, P.-Y.; Huang, C. Y. H.; Higgs, S.; Wang, T.; Barrett, A. D. T.								0.99918395											PP_00034Q9.3																													MT840691	MT840691.1	1		11020	1A	2023-03-26	GenBank		2023-03-26	West Nile virus	11082																										TWN3213					0	0	0	0	15	0	0	
PP_00034S5.3	PP_00034S5	3	MT840693.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222021	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						University of Texas Medical Branch, Pathology	Kaiser, J. A.; Carpio, K. L.; Luo, H.; Widen, S. G.; Wood, T. G.; Shi, P.-Y.; Huang, C. Y. H.; Higgs, S.; Wang, T.; Barrett, A. D. T.								1.0											PP_00034S5.3																													MT840693	MT840693.1	1		11034	1A	2023-03-26	GenBank		2023-03-26	West Nile virus	11082																										TWN3137					0	0	0	5	17	0	0	
PP_00034T3.3	PP_00034T3	3	MT840694.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222021	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						University of Texas Medical Branch, Pathology	Kaiser, J. A.; Carpio, K. L.; Luo, H.; Widen, S. G.; Wood, T. G.; Shi, P.-Y.; Huang, C. Y. H.; Higgs, S.; Wang, T.; Barrett, A. D. T.								0.9993653											PP_00034T3.3																													MT840694	MT840694.1	1		11022	1A	2023-03-26	GenBank		2023-03-26	West Nile virus	11082																										TWN3144					0	0	0	0	13	0	0	
PP_00034VZ.3	PP_00034VZ	3	MT840696.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222021	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						University of Texas Medical Branch, Pathology	Kaiser, J. A.; Carpio, K. L.; Luo, H.; Widen, S. G.; Wood, T. G.; Shi, P.-Y.; Huang, C. Y. H.; Higgs, S.; Wang, T.; Barrett, A. D. T.								1.0											PP_00034VZ.3																													MT840696	MT840696.1	1		11029	1A	2023-03-26	GenBank		2023-03-26	West Nile virus	11082																										TWN3166					0	0	0	0	15	0	0	
PP_00034YT.3	PP_00034YT	3	MT840699.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222021	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						University of Texas Medical Branch, Pathology	Kaiser, J. A.; Carpio, K. L.; Luo, H.; Widen, S. G.; Wood, T. G.; Shi, P.-Y.; Huang, C. Y. H.; Higgs, S.; Wang, T.; Barrett, A. D. T.								0.999456											PP_00034YT.3																													MT840699	MT840699.1	1		11023	1A	2023-03-26	GenBank		2023-03-26	West Nile virus	11082																										TWN3201					0	0	0	0	15	0	0	
PP_0003ASZ.3	PP_0003ASZ	3	NC_001563.2	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222051	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						National Center for Biotechnology Information, NIH	Melian, E. B.; Hinzman, E.; Nagasaki, T.; Firth, A. E.; Wills, N. M.; Nouwens, A. S.; Blitvich, B. J.; Leung, J.; Funk, A.; Atkins, J. F.; Hall, R.; Khromykh, A. A.; Yamshchikov, V. F.; Wengler, G.; Perelygin, A. A.; Brinton, M. A.; Compans, R. W.; Castle, E.	PRJNA485481							1.0											PP_0003ASZ.3									NS4B:31-33(nt:7006-7014)																				NC_001563	NC_001563.2	2		10962	2	1993-08-03	RefSeq		2019-08-01	West Nile virus	11082																															0	77	1	10	2189	0	0	
PP_0003HUN.3	PP_0003HUN	3	OP561452.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222112	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						University of Edinburgh, Usher Institute	Lu, L.; Zhang, F.; Oude Munnink, B. B.; Munger, E.; Sikkema, R. S.; Pappa, S.; Tsioka, K.; Sinigaglia, A.; Dal Molin, E.; Shih, B. B.; Guenther, A.; Pohlmann, A.; Beer, M.; Taylor, R. A.; Bartumeus, F.; Woolhouse, M.; Aarestrup, F. M.; Barzon, L.; Papa, A.; Lycett, S.; Koopmans, M. P. G.; Riccetti, S.								0.93408287											PP_0003HUN.3																													OP561452	OP561452.1	1		10328	2	2023-02-15	GenBank		2023-02-15	West Nile virus	11082																															3	21	0	6	2139	0	38	
PP_0003HXG.3	PP_0003HXG	3	OP561455.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222112	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						University of Edinburgh, Usher Institute	Lu, L.; Zhang, F.; Oude Munnink, B. B.; Munger, E.; Sikkema, R. S.; Pappa, S.; Tsioka, K.; Sinigaglia, A.; Dal Molin, E.; Shih, B. B.; Guenther, A.; Pohlmann, A.; Beer, M.; Taylor, R. A.; Bartumeus, F.; Woolhouse, M.; Aarestrup, F. M.; Barzon, L.; Papa, A.; Lycett, S.; Koopmans, M. P. G.; Riccetti, S.								0.8441382											PP_0003HXG.3									env:489-491(nt:2431-2439)																				OP561455	OP561455.1	1		10328	2	2023-02-15	GenBank		2023-02-15	West Nile virus	11082																															11	22	1	7	1933	0	1022	
PP_0003J18.3	PP_0003J18	3	OP561459.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222112	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						University of Edinburgh, Usher Institute	Lu, L.; Zhang, F.; Oude Munnink, B. B.; Munger, E.; Sikkema, R. S.; Pappa, S.; Tsioka, K.; Sinigaglia, A.; Dal Molin, E.; Shih, B. B.; Guenther, A.; Pohlmann, A.; Beer, M.; Taylor, R. A.; Bartumeus, F.; Woolhouse, M.; Aarestrup, F. M.; Barzon, L.; Papa, A.; Lycett, S.; Koopmans, M. P. G.; Riccetti, S.								0.81820655											PP_0003J18.3																													OP561459	OP561459.1	1		10328	2	2023-02-15	GenBank		2023-02-15	West Nile virus	11082																															0	21	0	6	1874	0	1319	
PP_0003N9N.3	PP_0003N9N	3	OQ357820.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222143	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Instituto de Salud Carlos III, National Center of Microbiology	Ruiz-Lopez, M. J.; Aguilera-Sepulveda, P.; Cebrian-Camison, S.; Figuerola, J.; Magallanes, S.; Varona, S.; Cuesta, I.; Cano-Gomez, C.; Sanchez-Mora, P.; Camacho, J.; Sanchez-Pena, C.; Marchena, F. J.; Ameyugo, U.; Ruiz, S.; Sanchez-Seco, M. P.; Agueero, M.; Jimenez-Clavero, M. A.; Fernandez-Pinero, J.; Vazquez, A.; Cebrian, S.; Sanchez, P.; Sanchez-Seco, M. F. P.; Aguero, M.								0.9905703											Spain/PP_0003N9N.3													Spain											Culex perexiguus			943103		OQ357820	OQ357820.1	1		10925	1A	2023-12-16	GenBank		2023-12-16	West Nile virus	11082																										22C2285					0	0	0	0	465	0	0	
PP_0004DFH.3	PP_0004DFH	3	OU953895.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222174	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Clinical Bioinformatics Area, Hospital Virgen del Rocio, Avenida Manuel Siurot s/n, 41003	Perez-Florido, J.	PRJEB43037	SAMEA8024175						0.9606492											Spain/PP_0004DFH.3													Spain											Homo sapiens			9606		OU953895	OU953895.1	1		10886	1A	2021-11-05	GenBank		2021-11-05	West Nile virus	11082																										not_provided			ERR5310322		3	0	0	0	461	0	288	
PP_0004DGF.3	PP_0004DGF	3	OU953896.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222174	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Clinical Bioinformatics Area, Hospital Virgen del Rocio, Avenida Manuel Siurot s/n, 41003	Perez-Florido, J.	PRJEB43037	SAMEA8024178						0.9467767											Spain/PP_0004DGF.3													Spain											Homo sapiens			9606		OU953896	OU953896.1	1		10885	1A	2021-11-05	GenBank		2021-11-05	West Nile virus	11082																										not_provided			ERR5310325		2	0	0	0	451	0	441	
PP_0004DHC.3	PP_0004DHC	3	OU953897.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222174	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Clinical Bioinformatics Area, Hospital Virgen del Rocio, Avenida Manuel Siurot s/n, 41003	Perez-Florido, J.	PRJEB43037	SAMEA8024177						0.94441926											Spain/PP_0004DHC.3													Spain											Homo sapiens			9606		OU953897	OU953897.1	1		10884	1A	2021-11-05	GenBank		2021-11-05	West Nile virus	11082																										not_provided			ERR5310324		3	0	0	0	453	0	465	
PP_0004DJA.3	PP_0004DJA	3	OU953898.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222205	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Clinical Bioinformatics Area, Hospital Virgen del Rocio, Avenida Manuel Siurot s/n, 41003	Perez-Florido, J.	PRJEB43037	SAMEA8024176						0.88493973											Spain/PP_0004DJA.3													Spain											Homo sapiens			9606		OU953898	OU953898.1	1		10888	1A	2021-11-05	GenBank		2021-11-05	West Nile virus	11082																										not_provided			ERR5310323		2	0	0	0	420	0	1126	
PP_0008ANX.3	PP_0008ANX	3	HG994351.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222174	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Clinical Bioinformatics Area, Hospital Virgen del Rocio, Avenida Manuel Siurot s/n, 41003	Perez-Florido, J.	PRJEB43037	SAMEA8024176						0.88493973											Spain/PP_0008ANX.3													Spain											Homo sapiens			9606		HG994351	HG994351.1	1		10888	1A	2021-03-17	GenBank		2021-03-17	West Nile virus	11082																										unavailable			ERR5310323		2	0	0	0	420	0	1126	
PP_0008APV.3	PP_0008APV	3	HG994352.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222174	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Clinical Bioinformatics Area, Hospital Virgen del Rocio, Avenida Manuel Siurot s/n, 41003	Perez-Florido, J.	PRJEB43037	SAMEA8024177						0.94441926											Spain/PP_0008APV.3													Spain											Homo sapiens			9606		HG994352	HG994352.1	1		10884	1A	2021-03-17	GenBank		2021-03-17	West Nile virus	11082																										unavailable			ERR5310324		3	0	0	0	453	0	465	
PP_0008AQT.3	PP_0008AQT	3	HG994353.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222174	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Clinical Bioinformatics Area, Hospital Virgen del Rocio, Avenida Manuel Siurot s/n, 41003	Perez-Florido, J.	PRJEB43037	SAMEA8024175						0.9606492											Spain/PP_0008AQT.3													Spain											Homo sapiens			9606		HG994353	HG994353.1	1		10886	1A	2021-03-17	GenBank		2021-03-17	West Nile virus	11082																										unavailable			ERR5310322		3	0	0	0	461	0	288	
PP_0008ARR.3	PP_0008ARR	3	HG994354.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222174	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Clinical Bioinformatics Area, Hospital Virgen del Rocio, Avenida Manuel Siurot s/n, 41003	Perez-Florido, J.	PRJEB43037	SAMEA8024178						0.9467767											Spain/PP_0008ARR.3													Spain											Homo sapiens			9606		HG994354	HG994354.1	1		10885	1A	2021-03-17	GenBank		2021-03-17	West Nile virus	11082																										unavailable			ERR5310325		2	0	0	0	451	0	441	
PP_0008KSE.3	PP_0008KSE	3	HQ671669.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222205	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Henn, M. R.; Newman, R. M.; Brien, J.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Brien, J. D.; Diamond, M. S.; Nusbaum, C.; Birren, B.	PRJNA31237							0.9962825											PP_0008KSE.3																								Mus musculus			10090		HQ671669	HQ671669.1	1	True	10957	1A	2011-03-12	GenBank		2011-03-12	West Nile virus	11082																										WNV-1/Mus/BID-V4730/spleen					0	73	0	42	31	0	0	
PP_0008KUA.3	PP_0008KUA	3	HQ671671.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222205	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Henn, M. R.; Newman, R. M.; Brien, J.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Brien, J. D.; Diamond, M. S.; Nusbaum, C.; Birren, B.	PRJNA31237							0.96237195											PP_0008KUA.3																								Mus musculus			10090		HQ671671	HQ671671.1	1	True	10619	1A	2011-03-12	GenBank		2011-03-12	West Nile virus	11082																										WNV-1/Mus/BID-V4920/spleen					0	0	0	5	23	0	0	
PP_0008KZ0.3	PP_0008KZ0	3	HQ671675.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222205	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Henn, M. R.; Newman, R. M.; Brien, J.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Brien, J. D.; Diamond, M. S.; Nusbaum, C.; Birren, B.	PRJNA31237							0.9622813											PP_0008KZ0.3																								Mus musculus			10090		HQ671675	HQ671675.1	1	True	10613	1A	2011-03-12	GenBank		2011-03-12	West Nile virus	11082																										WNV-1/Mus/BID-V4926/spleen					0	0	0	0	22	0	0	
PP_0008L4Q.3	PP_0008L4Q	3	HQ671679.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222205	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Henn, M. R.; Newman, R. M.; Brien, J.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Brien, J. D.; Diamond, M. S.; Nusbaum, C.; Birren, B.	PRJNA31237							0.97805786											PP_0008L4Q.3																								Mus musculus			10090		HQ671679	HQ671679.1	1	True	10787	1A	2011-03-12	GenBank		2011-03-12	West Nile virus	11082																										WNV-1/Mus/BID-V4969/serum					0	0	0	0	22	0	0	
PP_0008L6L.3	PP_0008L6L	3	HQ671681.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222205	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Henn, M. R.; Newman, R. M.; Brien, J.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Brien, J. D.; Diamond, M. S.; Nusbaum, C.; Birren, B.	PRJNA31237							0.9827727											PP_0008L6L.3																								Mus musculus			10090		HQ671681	HQ671681.1	1	True	10632	1A	2011-03-12	GenBank		2011-03-12	West Nile virus	11082																										WNV-1/Mus/BID-V4985/spleen					0	207	0	0	33	0	0	
PP_0008L9E.3	PP_0008L9E	3	HQ671683.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222205	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Henn, M. R.; Newman, R. M.; Brien, J.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Brien, J. D.; Diamond, M. S.; Nusbaum, C.; Birren, B.	PRJNA31237							0.9779672											PP_0008L9E.3																								Mus musculus			10090		HQ671683	HQ671683.1	1	True	10785	1A	2011-03-12	GenBank		2011-03-12	West Nile virus	11082																										WNV-1/Mus/BID-V5006/brain					0	1	0	0	24	0	0	
PP_0008LAC.3	PP_0008LAC	3	HQ671684.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222205	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Henn, M. R.; Newman, R. M.; Brien, J.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Brien, J. D.; Diamond, M. S.; Nusbaum, C.; Birren, B.	PRJNA31237							0.9596518											PP_0008LAC.3																								Mus musculus			10090		HQ671684	HQ671684.1	1	True	10584	1A	2011-03-12	GenBank		2011-03-12	West Nile virus	11082																										WNV-1/Mus/BID-V5007/brain					0	0	0	0	22	0	0	
