Accession	accession	version	submissionId	isRevocation	submitter	groupName	groupId	submittedAtTimestamp	submittedDate	releasedAtTimestamp	releasedDate	dataUseTerms	dataUseTermsRestrictedUntil	dataUseTermsUrl	versionStatus	versionComment	ampliconPcrPrimerScheme	ampliconSize	anatomicalMaterial	anatomicalPart	authorAffiliations	authors	bioprojectAccession	biosampleAccession	bodyProduct	breadthOfCoverage	cellLine	collectionDevice	collectionMethod	completeness	consensusSequenceSoftwareName	consensusSequenceSoftwareVersion	cultureId	dehostingMethod	depthOfCoverage	diagnosticMeasurementMethod	diagnosticMeasurementUnit	diagnosticMeasurementValue	diagnosticTargetGeneName	diagnosticTargetPresence	displayName	environmentalMaterial	environmentalSite	experimentalSpecimenRoleType	exposureDetails	exposureEvent	exposureSetting	foodProduct	foodProductProperties	frameShifts	geoLocAdmin1	geoLocAdmin2	geoLocCity	Country	geoLocLatitude	geoLocLongitude	geoLocSite	hostAge	hostAgeBin	hostDisease	hostGender	hostHealthOutcome	hostHealthState	Host	hostNameScientific	hostOriginCountry	hostRole	hostTaxonId	hostVaccinationStatus	insdcAccessionBase	insdcAccessionFull	insdcVersion	isLabHost	length	lineage	ncbiReleaseDate	ncbiSourceDb	ncbiSubmitterCountry	date	ncbiVirusName	ncbiVirusTaxId	passageMethod	passageNumber	presamplingActivity	previousInfectionDisease	previousInfectionOrganism	purposeOfSampling	purposeOfSequencing	qualityControlDetails	qualityControlDetermination	qualityControlIssues	qualityControlMethodName	qualityControlMethodVersion	rawSequenceDataProcessingMethod	referenceGenomeAccession	sampleCollectionDate	sampleReceivedDate	sampleType	sequencedByContactEmail	sequencedByContactName	sequencedByOrganization	sequencingAssayType	sequencingDate	sequencingInstrument	sequencingProtocol	signsAndSymptoms	specimenCollectorSampleId	specimenProcessing	specimenProcessingDetails	sraRunAccession	stopCodons	totalAmbiguousNucs	totalDeletedNucs	totalFrameShifts	totalInsertedNucs	totalSnps	totalStopCodons	totalUnknownNucs	travelHistory
PP_0008FQN.3	PP_0008FQN	3	HM488212.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222174	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Armstrong, P. M.; Vossbrinck, C. R.; Andreadis, T. G.; Anderson, J. F.; Pesko, K. N.; Newman, R. M.; Lennon, N. J.; Birren, B. W.; Ebel, G. D.; Henn, M. R.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Armstrong, P.; Anderson, J.; Andreadis, T.; Vossbrinck, C.; Nusbaum, C.; Ebel, G.; Birren, B.	PRJNA31237							0.9945598											USA/PP_0008FQN.3/2003-01-01										Connecticut			USA											Culex salinarius			38743		HM488212	HM488212.1	1		10761	1A	2010-07-28	GenBank		2011-08-08	West Nile virus	11082															2003-01-01											WNV-1/US/BID-V4567/2003					0	251	0	43	40	0	0	
PP_0008FRL.3	PP_0008FRL	3	HM488213.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222174	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Armstrong, P. M.; Vossbrinck, C. R.; Andreadis, T. G.; Anderson, J. F.; Pesko, K. N.; Newman, R. M.; Lennon, N. J.; Birren, B. W.; Ebel, G. D.; Henn, M. R.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Armstrong, P.; Anderson, J.; Andreadis, T.; Vossbrinck, C.; Nusbaum, C.; Ebel, G.; Birren, B.	PRJNA31237							0.9676308											USA/PP_0008FRL.3/2003-01-01										Connecticut			USA											Culex restuans			38742		HM488213	HM488213.1	1		10672	1A	2010-07-28	GenBank		2011-08-08	West Nile virus	11082															2003-01-01											WNV-1/US/BID-V4571/2003					0	0	0	0	28	0	0	
PP_0008FSJ.3	PP_0008FSJ	3	HM488214.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222174	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Armstrong, P. M.; Vossbrinck, C. R.; Andreadis, T. G.; Anderson, J. F.; Pesko, K. N.; Newman, R. M.; Lennon, N. J.; Birren, B. W.; Ebel, G. D.; Henn, M. R.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Armstrong, P.; Anderson, J.; Andreadis, T.; Vossbrinck, C.; Nusbaum, C.; Ebel, G.; Birren, B.	PRJNA31237							0.9630066											USA/PP_0008FSJ.3/2003-01-01										Connecticut			USA											Culex pipiens			7175		HM488214	HM488214.1	1		10621	1A	2010-07-28	GenBank		2011-08-08	West Nile virus	11082															2003-01-01											WNV-1/US/BID-V4572/2003					0	0	0	0	32	0	0	
PP_0008FTG.3	PP_0008FTG	3	HM488215.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222174	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Armstrong, P. M.; Vossbrinck, C. R.; Andreadis, T. G.; Anderson, J. F.; Pesko, K. N.; Newman, R. M.; Lennon, N. J.; Birren, B. W.; Ebel, G. D.; Henn, M. R.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Armstrong, P.; Anderson, J.; Andreadis, T.; Vossbrinck, C.; Nusbaum, C.; Ebel, G.; Birren, B.	PRJNA31237							0.9630066											USA/PP_0008FTG.3/2003-01-01										Connecticut			USA											Culiseta melanura			329109		HM488215	HM488215.1	1		10621	1A	2010-07-28	GenBank		2011-08-08	West Nile virus	11082															2003-01-01											WNV-1/US/BID-V4573/2003					0	0	0	0	28	0	0	
PP_0008FUE.3	PP_0008FUE	3	HM488216.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222174	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Armstrong, P. M.; Vossbrinck, C. R.; Andreadis, T. G.; Anderson, J. F.; Pesko, K. N.; Newman, R. M.; Lennon, N. J.; Birren, B. W.; Ebel, G. D.; Henn, M. R.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Armstrong, P.; Anderson, J.; Andreadis, T.; Vossbrinck, C.; Nusbaum, C.; Ebel, G.; Birren, B.	PRJNA31237							0.9651827											USA/PP_0008FUE.3/2003-01-01										Connecticut			USA											Culiseta melanura			329109		HM488216	HM488216.1	1		10645	1A	2010-07-28	GenBank		2011-08-08	West Nile virus	11082															2003-01-01											WNV-1/US/BID-V4574/2003					0	0	0	0	30	0	0	
PP_0008FVC.3	PP_0008FVC	3	HM488217.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222174	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Armstrong, P. M.; Vossbrinck, C. R.; Andreadis, T. G.; Anderson, J. F.; Pesko, K. N.; Newman, R. M.; Lennon, N. J.; Birren, B. W.; Ebel, G. D.; Henn, M. R.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Armstrong, P.; Anderson, J.; Andreadis, T.; Vossbrinck, C.; Nusbaum, C.; Ebel, G.; Birren, B.	PRJNA31237							0.9491341											USA/PP_0008FVC.3/2003-01-01										Connecticut			USA											Culex salinarius			38743		HM488217	HM488217.1	1		10467	1A	2010-07-28	GenBank		2011-08-08	West Nile virus	11082															2003-01-01											WNV-1/US/BID-V4581/2003					0	1	0	0	27	0	0	
PP_0008FWA.3	PP_0008FWA	3	HM488218.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222174	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Armstrong, P. M.; Vossbrinck, C. R.; Andreadis, T. G.; Anderson, J. F.; Pesko, K. N.; Newman, R. M.; Lennon, N. J.; Birren, B. W.; Ebel, G. D.; Henn, M. R.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Armstrong, P.; Anderson, J.; Andreadis, T.; Vossbrinck, C.; Nusbaum, C.; Ebel, G.; Birren, B.	PRJNA31237							0.9887569											USA/PP_0008FWA.3/2003-01-01										Connecticut			USA											Culex pipiens			7175		HM488218	HM488218.1	1		10491	1A	2010-07-28	GenBank		2011-08-08	West Nile virus	11082															2003-01-01											WNV-1/US/BID-V4583/2003					0	458	0	44	33	0	0	
PP_0008FX8.3	PP_0008FX8	3	HM488219.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222174	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Armstrong, P. M.; Vossbrinck, C. R.; Andreadis, T. G.; Anderson, J. F.; Pesko, K. N.; Newman, R. M.; Lennon, N. J.; Birren, B. W.; Ebel, G. D.; Henn, M. R.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Armstrong, P.; Anderson, J.; Andreadis, T.; Vossbrinck, C.; Nusbaum, C.; Ebel, G.; Birren, B.	PRJNA31237							0.99972796											USA/PP_0008FX8.3/2003-01-01										Connecticut			USA											Culex pipiens			7175		HM488219	HM488219.1	1		10985	1A	2010-07-28	GenBank		2011-08-08	West Nile virus	11082															2003-01-01											WNV-1/US/BID-V4585/2003					0	132	0	91	99	0	0	
PP_0008FY6.3	PP_0008FY6	3	HM488220.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222174	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Armstrong, P. M.; Vossbrinck, C. R.; Andreadis, T. G.; Anderson, J. F.; Pesko, K. N.; Newman, R. M.; Lennon, N. J.; Birren, B. W.; Ebel, G. D.; Henn, M. R.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Armstrong, P.; Anderson, J.; Andreadis, T.; Vossbrinck, C.; Nusbaum, C.; Ebel, G.; Birren, B.	PRJNA31237							0.9630066											USA/PP_0008FY6.3/2003-01-01										Connecticut			USA											Culex salinarius			38743		HM488220	HM488220.1	1		10621	1A	2010-07-28	GenBank		2011-08-08	West Nile virus	11082															2003-01-01											WNV-1/US/BID-V4586/2003					0	0	0	0	31	0	0	
PP_0008FZ4.3	PP_0008FZ4	3	HM488221.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222174	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Armstrong, P. M.; Vossbrinck, C. R.; Andreadis, T. G.; Anderson, J. F.; Pesko, K. N.; Newman, R. M.; Lennon, N. J.; Birren, B. W.; Ebel, G. D.; Henn, M. R.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Armstrong, P.; Anderson, J.; Andreadis, T.; Vossbrinck, C.; Nusbaum, C.; Ebel, G.; Birren, B.	PRJNA31237							0.9793272											USA/PP_0008FZ4.3/2003-01-01										Connecticut			USA											Culiseta melanura			329109		HM488221	HM488221.1	1		10704	1A	2010-07-28	GenBank		2011-08-08	West Nile virus	11082															2003-01-01											WNV-1/US/BID-V4593/2003					0	139	0	42	30	0	0	
PP_0008G02.3	PP_0008G02	3	HM488222.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222174	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Armstrong, P. M.; Vossbrinck, C. R.; Andreadis, T. G.; Anderson, J. F.; Pesko, K. N.; Newman, R. M.; Lennon, N. J.; Birren, B. W.; Ebel, G. D.; Henn, M. R.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Armstrong, P.; Anderson, J.; Andreadis, T.; Vossbrinck, C.; Nusbaum, C.; Ebel, G.; Birren, B.	PRJNA31237							0.96554536											USA/PP_0008G02.3/2003-01-01										Connecticut			USA											Culiseta melanura			329109		HM488222	HM488222.1	1		10649	1A	2010-07-28	GenBank		2011-08-08	West Nile virus	11082															2003-01-01											WNV-1/US/BID-V4599/2003					0	0	0	0	31	0	0	
PP_0008G10.3	PP_0008G10	3	HM488223.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222174	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Armstrong, P. M.; Vossbrinck, C. R.; Andreadis, T. G.; Anderson, J. F.; Pesko, K. N.; Newman, R. M.; Lennon, N. J.; Birren, B. W.; Ebel, G. D.; Henn, M. R.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Armstrong, P.; Anderson, J.; Andreadis, T.; Vossbrinck, C.; Nusbaum, C.; Ebel, G.; Birren, B.	PRJNA31237							0.9628253											USA/PP_0008G10.3/2003-01-01										Connecticut			USA											Culiseta melanura			329109		HM488223	HM488223.1	1		10619	1A	2010-07-28	GenBank		2011-08-08	West Nile virus	11082															2003-01-01											WNV-1/US/BID-V4603/2003					0	0	0	0	35	0	0	
PP_0008G2Y.3	PP_0008G2Y	3	HM488224.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222174	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Armstrong, P. M.; Vossbrinck, C. R.; Andreadis, T. G.; Anderson, J. F.; Pesko, K. N.; Newman, R. M.; Lennon, N. J.; Birren, B. W.; Ebel, G. D.; Henn, M. R.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Armstrong, P.; Anderson, J.; Andreadis, T.; Vossbrinck, C.; Nusbaum, C.; Ebel, G.; Birren, B.	PRJNA31237							0.94650465											USA/PP_0008G2Y.3/2003-01-01										Connecticut			USA											Culiseta melanura			329109		HM488224	HM488224.1	1		10439	1A	2010-07-28	GenBank		2011-08-08	West Nile virus	11082															2003-01-01											WNV-1/US/BID-V4604/2003					0	0	0	0	35	0	0	
PP_0008G3W.3	PP_0008G3W	3	HM488225.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222174	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Armstrong, P. M.; Vossbrinck, C. R.; Andreadis, T. G.; Anderson, J. F.; Pesko, K. N.; Newman, R. M.; Lennon, N. J.; Birren, B. W.; Ebel, G. D.; Henn, M. R.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Armstrong, P.; Anderson, J.; Andreadis, T.; Vossbrinck, C.; Nusbaum, C.; Ebel, G.; Birren, B.	PRJNA31237							0.96291596											USA/PP_0008G3W.3/2003-01-01										Connecticut			USA											Aedes cinereus			120872		HM488225	HM488225.1	1		10620	1A	2010-07-28	GenBank		2011-08-08	West Nile virus	11082															2003-01-01											WNV-1/US/BID-V4605/2003					0	0	0	0	32	0	0	
PP_0008G4U.3	PP_0008G4U	3	HM488226.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222174	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Armstrong, P. M.; Vossbrinck, C. R.; Andreadis, T. G.; Anderson, J. F.; Pesko, K. N.; Newman, R. M.; Lennon, N. J.; Birren, B. W.; Ebel, G. D.; Henn, M. R.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Armstrong, P.; Anderson, J.; Andreadis, T.; Vossbrinck, C.; Nusbaum, C.; Ebel, G.; Birren, B.	PRJNA31237							0.9630066											USA/PP_0008G4U.3/2003-01-01										Connecticut			USA											Culex pipiens			7175		HM488226	HM488226.1	1		10621	1A	2010-07-28	GenBank		2011-08-08	West Nile virus	11082															2003-01-01											WNV-1/US/BID-V4607/2003					0	0	0	0	32	0	0	
PP_0008G5S.3	PP_0008G5S	3	HM488227.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222174	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Armstrong, P. M.; Vossbrinck, C. R.; Andreadis, T. G.; Anderson, J. F.; Pesko, K. N.; Newman, R. M.; Lennon, N. J.; Birren, B. W.; Ebel, G. D.; Henn, M. R.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Armstrong, P.; Anderson, J.; Andreadis, T.; Vossbrinck, C.; Nusbaum, C.; Ebel, G.; Birren, B.	PRJNA31237							0.9630066											USA/PP_0008G5S.3/2003-01-01										Connecticut			USA											Culex restuans			38742		HM488227	HM488227.1	1		10655	1A	2010-07-28	GenBank		2011-08-08	West Nile virus	11082															2003-01-01											WNV-1/US/BID-V4608/2003					0	0	0	34	33	0	0	
PP_0008G6Q.3	PP_0008G6Q	3	HM488228.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222174	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Armstrong, P. M.; Vossbrinck, C. R.; Andreadis, T. G.; Anderson, J. F.; Pesko, K. N.; Newman, R. M.; Lennon, N. J.; Birren, B. W.; Ebel, G. D.; Henn, M. R.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Armstrong, P.; Anderson, J.; Andreadis, T.; Vossbrinck, C.; Nusbaum, C.; Ebel, G.; Birren, B.	PRJNA31237							0.9630066											USA/PP_0008G6Q.3/2003-01-01										Connecticut			USA											Culex salinarius			38743		HM488228	HM488228.1	1		10621	1A	2010-07-28	GenBank		2011-08-08	West Nile virus	11082															2003-01-01											WNV-1/US/BID-V4609/2003					0	0	0	0	36	0	0	
